,序列,书名,作者,仙草,粮草,干草,枯草,毒草
5298,11436,独步天途,玄雨,98,10,6,13,251
5299,11437,顾道长生,睡觉会变白,839,36,24,32,175
5300,11438,漫漫诸天,朝不保夕,97,9,10,13,264
5301,11439,马前卒,枪手1号,297,20,9,17,113
5302,11440,天下豪商,大罗罗,260,18,14,18,168
5303,11441,黑暗王者,古羲,613,31,32,37,538
5304,11442,超级预言大师,XX神,57,8,5,8,309
5305,11443,巫师亚伯,吃瓜子群众,497,45,45,28,198
5306,11444,超级神基因,十二翼黑暗炽天使,554,31,26,43,271
5307,11445,全能巨星奶爸,奔跑的傻兔,102,9,6,13,241
5308,11446,宇宙级大反派,一二01,236,16,18,20,291
5309,11447,仙庭封道传,六月观主,168,16,15,15,267
5310,11448,甲壳狂潮,金属裂纹,461,40,26,28,161
5311,11449,咸鱼翻身的正确姿势,二宝天使,836,49,27,45,271
5312,11450,传奇缔造者,临河羡鱼翁,74,7,7,13,355
5313,11451,诗与刀,祝家大郎,395,21,24,24,135
5314,11452,道门入侵,Deathstate,395,28,20,28,205
5315,11453,Psychology 灵魂拼图,伯百川,64,5,14,9,105
5316,11454,黑科技研发中心,凡核桃,114,10,11,13,357
5317,11455,无极限通灵,七麒,64,4,8,9,164
5318,11456,朝阳警事,卓牧闲,168,11,12,14,259
5319,11457,神藏,打眼,492,27,25,38,324
5320,11458,全能照妖镜,草鱼L,266,21,30,25,266
5321,11459,大国重工,齐橙,521,25,22,18,231
5322,11460,网游之神级机械猎人,逆袭的马里奥,188,20,10,20,362
5323,11461,全能师尊,不喝茶的芋头,105,12,11,16,258
5324,11462,明星爸爸宝贝妞,沉入太平洋,139,20,11,9,424
5325,11463,霜寒之翼,咸鱼公爵,437,39,20,23,170
5326,11464,网游之我是武学家,铁牛仙,140,10,7,15,451
5327,11465,疯狂的手游,萧咸鱼,71,7,6,13,265
5328,11466,席卷天下,荣誉与忠诚,303,21,12,18,182
5329,11467,仙药供应商,糖醋于,159,11,12,24,352
5330,11468,六迹之星河创世,狂笑的菠萝糖,51,5,4,6,22
5331,11469,造化之主,大日浴东海,95,10,7,8,46
5332,11470,砂隐之最强技师,红音也,75,17,18,17,275
5333,11471,末世召唤狂潮,黑心的大白,304,25,20,20,699
5334,11472,主神逍遥,神秘道人,104,16,10,18,217
5335,11473,我是一具尸体,杨云,177,23,18,30,910
5336,11474,我的女友是恶女,海底漫步者,1602,49,21,32,219
5337,11475,我的邻居是皇帝,青史尽成灰,105,15,14,24,177
5338,11476,重生美国之富甲天下,鲇鱼头,138,12,11,14,118
5339,11477,娱乐圈刑警,圆游丝,109,14,10,14,261
5340,11478,人道崛起,山人有妙计,245,25,20,22,94
5341,11479,独断大明,官笙,431,26,30,21,183
5342,11480,天下珍藏,烛,321,30,15,25,94
5343,11482,明日方舟也太真实了吧,风风酱,35,5,5,8,195
5344,11483,无疆,小刀锋利,369,20,29,38,313
5345,11484,万界武侠大冒险,江海横流,48,7,10,5,94
5346,11485,明末好女婿,任国成,87,8,9,12,457
5347,11488,抓鬼小农民,我丑到灵魂深处,95,8,9,17,389
5348,11491,绝世武侠系统,青草朦胧,176,23,18,17,521
5349,11492,武侠世界轮回者,墨羽云山,172,15,20,18,242
5350,11493,大完美主播,大昊弟,136,19,9,26,415
5351,11494,天生就会跑,丧尸舞,78,13,5,6,145
5352,11495,奈格里之魂,虚鸣,360,37,15,17,147
5353,11496,大龙挂了,白雨涵,659,58,49,29,244
5354,11497,抗战之重生周卫国,Dr陈01,75,9,13,12,438
5355,11498,刀镇星河,开荒,185,10,20,14,249
5356,11499,郭大炮的文娱生涯,大江入海,119,16,15,16,278
5357,11500,道门大门道,雪清欢,22,5,4,7,75
5358,11501,洪荒之妖皇逆天,清风扶醉月,539,22,19,17,209
5359,11502,后手,可大可小,79,12,7,15,280
5360,11503,超品巫师,九灯和善,124,15,6,8,489
5361,11504,厉害了我的原始人,竹刺无锋,151,7,8,8,50
5362,11505,妙手心医,陈家三郎,144,13,11,17,247
5363,11506,美漫法神,余云飞,209,20,10,15,261
5364,11507,我是全能大明星,天下第一白,137,15,12,14,543
5365,11508,超级浮空城,诸生浮屠,359,31,30,30,101
5366,11509,仙界科技,想枕头的瞌睡,138,14,11,11,426
5367,11510,原始大厨王,南希北庆,148,17,13,13,218
5368,11511,大宋有毒,第十个名字,94,15,5,5,223
5369,11512,史上最牛轮回,那一抹绯红,267,28,23,34,343
5370,11513,东京警事,虫草田十,475,26,19,26,309
5371,11514,道君,跃千愁,1110,58,36,33,502
5372,11515,神宠进化,酒池醉,395,23,25,15,130
5373,11516,飞剑问道,我吃西红柿,412,31,27,31,751
5374,11517,刷钱人生,沈自华,200,21,8,19,726
5375,11518,真武世界,蚕茧里的牛,419,35,27,31,223
5376,11519,法师维迦,一言轻念,129,21,18,14,420
5377,11520,我的大明新帝国,摇摇-欲坠,146,12,13,24,222
5378,11521,在漫威当超级英雄的那些年,一吨大苹果,601,39,28,23,258
5379,11522,大劫主,黑山老鬼,841,47,24,30,172
5380,11523,君临星空,风消逝,335,31,32,30,201
5381,11524,篮坛大流氓,超级麦克风,93,10,5,14,265
5382,11525,逍遥大亨,赫墨,120,12,5,19,393
5383,11528,无敌天下,神见,160,18,18,31,1111
5384,11529,大汉从吹牛开始,末日游侠,21,4,2,6,82
5385,11531,艾泽拉斯死亡轨迹,驿路羁旅,409,17,15,20,127
5386,11534,文娱复兴,葆星,131,23,14,17,419
5387,11535,护国公,木允锋,238,21,17,16,123
5388,11536,抗战之还我河山,汉唐风月1,91,8,9,9,285
5389,11537,无限之神话逆袭,倾世大鹏,76,13,15,19,120
5390,11538,回到明朝当暴君,天煌贵胄,455,41,20,25,195
5391,11539,我有一刀在手,大变脸,77,10,12,20,333
5392,11545,长风万里尽汉歌,汉风雄烈,256,21,21,18,153
5393,11546,长得太凶了怎么办,天明又一村,157,20,20,21,467
5394,11547,洪荒之红云大道,无量小光,214,23,21,24,232
5395,11548,核爆中走出的强者,乘风御剑,665,61,61,61,351
5396,11549,我的1979,争斤论两花花帽,653,51,33,41,586
5397,11550,重启游戏时代,青衫取醉,93,14,6,10,193
5398,11551,造梦天师,李鸿天,231,15,13,20,258
5399,11557,恶魔囚笼,颓废龙,984,54,56,33,176
5400,11558,主神猎手,流浪月光,125,16,8,15,306
5401,11559,万历驾到,青橘白衫,110,16,9,13,183
5402,11560,系统让我去算命,牧三河,260,23,24,22,434
5403,11561,雷霆之主,萧舒,205,17,20,24,348
5404,11562,文坛救世主,卖萌无敌小小宝,111,16,12,15,306
5405,11563,修炼狂潮,傅啸尘,195,18,20,21,459
5406,11566,放开那个女巫,二目,2842,96,54,55,289
5407,11567,从学霸开始,敢为,125,14,14,17,361
5408,11568,浴血兵锋,丑牛1985,51,6,8,12,302
5409,11569,我被系统托管了,木恒,669,65,36,41,265
5410,11571,喵客信条,半步炼狱,270,15,23,15,179
5411,11572,诸天万界反派聊天群,不要尬舞,132,17,19,21,398
5412,11573,突然无敌了,踏仙路的冰尘,170,20,20,32,443
5413,11576,全能庄园,君不见,171,17,21,21,337
5414,11577,全职武神,流浪的蛤蟆,130,15,16,17,233
5415,11578,霸皇纪,踏雪真人,297,28,15,32,330
5416,11579,兔子必须死,一梦黄粱,595,30,27,30,255
5417,11580,幕后,长风,108,14,14,13,366
5418,11581,文娱新贵,曲不曲,106,19,12,16,285
5419,11582,电影世界穿梭门,龙升云霄,353,43,27,35,298
5420,11583,逆流完美青春,何处不天涯,123,16,19,18,194
5421,11584,开局一个大天使,正北方,251,18,19,33,288
5422,11585,重返2008年,中二少年肤浅,65,14,7,13,120
5423,11586,型月幻想乡的超越者,朱之月,103,5,3,4,19
5424,11587,反正我是超能力者,吃书妖,43,1,2,2,14
5425,11588,前世老婆找上门,变化无穷,35,3,4,4,18
5426,11589,医等狂兵,覆手,89,11,12,18,592
5427,11591,蹭出个综艺男神,胖子爱吃炖豆角,211,23,21,15,433
5428,11592,汉乡,孑与2,1031,52,25,31,473
5429,11593,美漫之无限附身,月上心偷,30,5,8,10,91
5430,11595,谋断九州,冰临神下,162,13,22,10,235
5431,11596,大夏王侯,一夕烟雨,385,31,37,20,324
5432,11597,两界真武,茗夜,91,15,10,12,356
5433,11598,大仙官,暗黑茄子,404,38,32,27,128
5434,11599,神话原生种,废纸桥,177,17,12,27,290
5435,11600,魔鬼主教,远古莱德,40,4,5,7,371
5436,11601,重生之出人头地,闹闹不爱闹,896,41,20,22,131
5437,11602,重生九二之商业大亨,落梅河,221,19,12,29,476
5438,11603,侠气逼人,再入江湖,149,15,15,15,154
5439,11604,小世界其乐无穷,听日,1445,72,39,29,233
5440,11605,法术真理,奇迹祈愿,35,7,8,5,145
5441,11606,诸天我为帝,兴霸天,120,16,18,18,182
5442,11607,战国野心家,最后一个名,315,21,19,22,180
5443,11608,水浒逐鹿传,任鸟飞,91,14,8,19,185
5444,11609,挽明,富春山居,21,1,0,0,4
5445,11610,刑警荣耀,不信天上掉馅饼,231,16,12,24,389
5446,11611,北宋大表哥,北冥老鱼,85,10,13,5,173
5447,11612,凌霄之上,观棋,332,25,32,25,370
5448,11617,勒胡马,赤军,304,21,9,12,133
5449,11618,道岳独尊,雾外江山,154,12,13,12,231
5450,11619,无相进化,宁悦岳,179,14,20,28,711
5451,11620,大宋超级学霸,高月,128,12,9,7,269
5452,11621,英雄监狱,黄华溢,466,37,24,25,267
5453,11622,伊森的奇幻漂流,冥域天使,399,43,26,27,310
5454,11624,浪迹在诸天,巴下客,210,38,24,29,279
5455,11625,乾坤剑神,尘山,133,18,20,27,1017
5456,11626,儒道至圣,永恒之火,1593,63,30,58,1216
5457,11627,捡了一片荒野,奥比椰,205,20,24,23,287
5458,11628,我的妹妹是COSER？,村长万岁,83,3,3,5,10
5459,11630,扬剑天穹,网络骑士,5,1,1,1,3
5460,11634,一点也不超级的机器人大战,也闲,32,6,6,1,6
5461,11636,唐朝工科生,鲨鱼禅师,382,31,33,28,238
5462,11637,萌神信徒,突然光和热,146,15,13,11,296
5463,11638,重生之无限梦想,勿明,176,14,12,24,411
5464,11639,诸天旅人,鹿食萍,102,17,13,7,428
5465,11640,燃钢之魂,阴天神隐,741,53,28,30,178
5466,11643,秦吏,七月新番,1475,59,20,27,210
5467,11644,某美漫的特工,米一克,136,16,14,17,282
5468,11645,史上最强赘婿,沉默的糕点,1495,45,31,53,748
5469,11646,间谍的战争,如水意,272,12,10,14,176
5470,11647,神话烘炉,雪满林中,172,30,31,30,170
5471,11648,民调局异闻录之勉传,耳东水寿,286,17,24,18,227
5472,11652,重生支配者,历史里吹吹风,269,26,26,34,180
5473,11653,血狱江湖,天雨寒,151,14,16,23,312
5474,11654,文骚,泥白佛,122,14,14,11,499
5475,11655,次元论坛,绅士东,210,20,20,21,377
5476,11656,晚钟教会,狂猎,197,23,22,14,216
5477,11657,汉祚高门,衣冠正伦,469,34,17,27,156
5478,11658,化身二次元萌妹,镜湖月下,79,11,13,11,481
5479,11659,革命吧女神,草上匪,363,24,22,30,457
5480,11660,通天神捕,狗狍子,138,10,15,22,244
5481,11661,宠物天王,皆破,463,24,16,10,150
5482,11662,网游之神王法则,凌虚月影,112,14,7,16,95
5483,11663,我只想当一个安静的学霸,术小城,328,37,13,17,169
5484,11664,宠物小精灵之庭树,轻泉流响,311,15,12,13,124
5485,11665,美漫生存指南,我在村口烫头,143,17,20,11,204
5486,11666,深夜书屋,纯洁滴小龙,1363,41,31,52,206
5487,11667,我不是大魔头,东方快鸟,32,2,2,2,11
5488,11668,民国奇人,南无袈裟理科佛,115,11,4,15,247
5489,11669,都市圣医,番茄,87,6,5,21,755
5490,11670,明日传奇,兔来割草,105,8,6,15,214
5491,11671,绝世药神,风一色,107,11,7,16,459
5492,11672,如意小郎君,荣小荣,822,43,25,22,194
5493,11673,诡神冢,焚天孔雀,394,21,27,19,158
5494,11674,我的时空旅舍,金色茉莉花,745,41,19,32,123
5495,11675,牧神记,宅猪,1673,60,46,62,305
5496,11676,重回80当大佬,浙东匹夫,153,23,15,16,270
5497,11677,重生之最强人生,俊秀才,247,20,24,33,479
5498,11680,降临诸天,三丈红尘,122,18,10,13,351
5499,11681,剑中仙,高慕遥,248,25,25,25,296
5500,11682,时尚大佬,无双之国士,75,11,6,13,263
5501,11683,一品道门,第九天命,216,20,15,21,844
5502,11684,神豪无极限,偷名,115,13,10,13,343
5503,11685,革宋,绯红之月,315,24,17,25,225
5504,11686,荒原闲农,醛石,232,22,21,19,235
5505,11687,国产英雄(我的邻居是女妖),傲无常,243,20,21,20,504
5506,11688,环城术士,黑袍雷斯林,402,33,14,21,145
5507,11689,幻想世界大穿越,辰一十一,832,39,37,39,404
5508,11690,鬼娃的新郎,东方快鸟,38,3,2,2,10
5509,11691,我可以无限升级,针虾,108,18,9,16,316
5510,11692,铁十字,月影梧桐,306,27,21,21,430
5511,11693,万界自由佣兵,秀山大飞,56,17,8,14,383
5512,11694,修罗帝尊,孤单地飞,83,11,12,11,397
5513,11695,崛起复苏时代,极地风刃,208,22,28,25,146
5514,11696,天道图书馆,横扫天涯,345,20,21,36,844
5515,11697,光头武僧在都市,易伤秋者,362,26,20,15,163
5516,11699,绝世飞刀,空神,111,17,15,19,525
5517,11700,我不想逆天啊,新丰,127,15,11,8,220
5518,11701,我的身体有bug,不是浮云,173,27,12,17,217
5519,11702,诸天投影,裴屠狗,325,34,14,19,453
5520,11703,战国之平手物语,落木寂无声,71,10,9,12,229
5521,11704,钻石王牌之投手归来,飞熊骑士,150,7,7,8,225
5522,11705,绿茵峥嵘,林海听涛,71,10,9,6,178
5523,11706,不灭龙帝,妖夜,113,15,10,14,622
5524,11707,自然大玩家,青幕山,162,16,11,16,238
5525,11708,狩魔领主,死翼耐萨里奥,457,45,28,22,181
5526,11709,都市超级医仙,南极海,95,11,15,9,229
5527,11710,神级卡徒,请叫我小佳佳,70,13,12,9,360
5528,11711,天命神相,西域刀客,148,14,18,23,252
5529,11712,登顶炼气师,斗勺,182,23,28,16,229
5530,11713,全球高武,老鹰吃小鸡,1376,48,37,57,341
5531,11714,寻尸人,洛琳琅,165,22,10,11,93
5532,11715,帝国吃相,牧尘客,470,28,27,24,273
5533,11716,最强升级,庄十三,110,15,16,15,455
5534,11717,疯狂升级系统,疯狂的萌萌,110,16,16,23,363
5535,11718,刀碎星河,猪小小,280,25,35,25,275
5536,11719,覆汉,榴弹怕水,694,31,35,34,145
5537,11720,修罗天帝,实验小白鼠,147,12,18,14,467
5538,11721,我在日本当轻小说大师,九月墨客,28,3,1,5,12
5539,11722,神血战士,银霜骑士,215,26,36,23,100
5540,11723,湾区之王,磨砚少年,74,10,5,5,174
5541,11724,战国大司马,贱宗首席弟子,100,15,6,13,109
5542,11725,妙医鸿途,烟斗老哥,144,8,16,16,431
5543,11726,诸神游戏,缘分0,310,36,33,22,134
5544,11727,神御九天,网络黑侠,88,12,10,19,236
5545,11728,文娱不朽,潇潇清枫,109,18,10,22,302
5546,11729,美食猎人,紫蓝色的猪,381,31,25,25,109
5547,11730,回到古代当匠神,王不过霸,136,22,8,14,257
5548,11731,隋唐大猛士,木子蓝色,62,10,11,11,187
5549,11732,位面复制大师,千翠百恋,130,17,19,13,343
5550,11733,绝代神主,百里龙虾,71,10,13,22,448
5551,11734,黄庭道主,妖僧花无缺,270,24,24,19,180
5552,11735,篮坛之氪金无敌,肉末大茄子,51,5,2,8,199
5553,11736,矩阵游戏,刹那辉煌,272,22,23,19,110
5554,11737,召唤梦魇,滚开,502,41,18,25,129
5555,11738,楚臣,更俗,228,19,18,21,139
5556,11739,拜见教主大人(重生之魔教教主),封七月,866,45,44,50,273
5557,11740,西游之大娱乐家,清风小道童,156,16,8,11,214
5558,11741,我是至尊,风凌天下,125,13,16,13,385
5559,11742,从超神学院开始的穿越日常,我步入地狱,88,10,10,15,362
5560,11743,还是地球人狠,剑舞秀,196,16,15,18,150
5561,11744,你们二次元真会玩,大笨淡,100,10,15,10,165
5562,11745,无上剑仙,何不语,81,10,6,8,156
5563,11746,异界召唤之千古群雄,东天不冷,73,11,7,10,253
5564,11747,怪物聊天群,泛舟填词,67,14,13,9,124
5565,11748,我的日本文艺生活,黑色的单车,90,10,5,16,289
5566,11749,锦衣春秋,沙漠,338,26,14,28,203
5567,11750,我是猫大王,转角吻猪,173,13,11,10,143
5568,11751,远东王庭,程剑心,192,25,27,16,118
5569,11752,江山争雄,江左辰,41,9,9,7,120
5570,11753,猛男战记,八八三,22,1,2,1,16
5571,11754,万古之王,快餐店,102,9,16,11,323
5572,11755,长乐歌,三戒大师,202,12,14,21,113
5573,11756,我的丹田是地球,女孩穿短裙,57,7,7,15,326
5574,11757,英雄联盟：冠军之箭,雨雪紫冰辰,69,7,8,7,268
5575,11758,忍界修正带,李四羊,82,21,10,10,172
5576,11759,我真的长生不老,初恋璀璨如夏花,559,36,25,24,271
5577,11760,神级大魔头,拉姆,200,21,15,21,313
5578,11761,盗天仙途,荆柯守,226,29,33,28,170
5579,11762,我家老婆可能是圣女(我家可能有位大佬),雨下的好大,300,25,21,16,259
5580,11763,纣临,三天两觉,524,11,17,18,70
5581,11764,差佬的故事,萌俊,150,20,12,8,227
5582,11765,武侠之神级捕快,紫衣居士,245,22,20,30,151
5583,11766,圣武星辰,乱世狂刀,106,12,15,8,169
5584,11767,我是仙凡,百里玺,192,13,10,12,152
5585,11768,舰载特重兵,毛三百,132,12,5,7,95
5586,11769,天骄战纪,萧瑾瑜,272,17,11,23,156
5587,11770,功法修改器,不死悟空,62,8,4,10,134
5588,11771,联盟之魔王系统,神秘的大西瓜,90,6,8,15,175
5589,11772,极拳暴君,夜与雪,198,19,16,15,66
5590,11773,明朝败家子,上山打老虎额,319,13,15,11,52
5591,11774,高能来袭,薪意,127,12,13,8,137
5592,11775,我修的可能是假仙,明月地上霜,388,25,25,26,181
5593,11776,我穿越成一个国,无极书虫,40,11,9,8,149
5594,11777,峨眉祖师,油炸咸鱼,187,24,23,36,129
5595,11778,我有一张沾沾卡,宝石猫,80,9,8,14,231
5596,11779,都市灵剑仙(都市阴阳师),巫九,87,12,16,23,183
5597,11780,重生之八十年代新农民,金01,241,18,15,20,82
5598,11781,蓝白社,魔性沧月,340,33,21,14,157
5599,11782,天道罚恶令,东城令,130,17,12,8,172
5600,11783,长生种,月中阴,152,20,26,24,223
5601,11784,灵气逼人,卧牛真人,125,19,14,16,172
5602,11785,重生之俗人一枚,瞎半身,188,14,12,26,269
5603,11786,超凡黎明,文抄公,276,12,24,17,117
5604,11787,绝命毒尸,十阶浮屠,128,9,11,21,626
5605,11788,我是传奇BOSS,我为谪仙人,114,12,6,11,135
5606,11789,道门法则,八宝饭,403,28,20,19,156
5607,11790,随身带个抽奖面板,再入江湖,98,12,11,12,165
5608,11791,海贼之黑暗大将,高烧三十六度,336,18,11,8,109
5609,11792,对着剑说,兰帝魅晨,61,10,10,10,136
5610,11793,天国的水晶宫,流血的星辰a,193,27,18,22,270
5611,11794,中国体育人,过关斩将,30,3,3,0,164
5612,11795,王牌大高手,梁不凡,40,7,10,9,268
5613,11796,创造游戏世界,姐姐的新娘,243,25,11,7,83
5614,11797,车神代言人,无限循环,40,6,5,5,175
5615,11798,奶爸圣骑士,沉入太平洋,62,15,10,6,126
5616,11799,正版修仙,叶恨水,285,35,6,26,166
5617,11800,跑酷巨星,身怀绝技,29,4,8,2,139
5618,11801,打造异界,华任仇,53,5,8,11,67
5619,11802,重生野性时代,王梓钧,775,32,21,18,80
5620,11803,点道为止,梦入神机,399,25,23,25,161
5621,11804,这个日式物语不太冷,和风遇月,556,30,30,25,78
5622,11805,修真聊天群,圣骑士的传说,1821,56,47,41,189
5623,11806,地球求生指南,伴读小牧童,234,21,21,23,101
5624,11807,超神学院的宇宙,荣誉与忠诚,38,5,5,5,155
5625,11808,汉天子,六道,115,7,12,15,183
5626,11809,开个诊所来修仙,李闲鱼,203,14,19,15,181
5627,11810,篮坛第一外挂,静悄悄地写,47,5,2,8,127
5628,11811,人生交换游戏,尺间萤火,330,28,30,27,76
5629,11812,落地一把98K,Iced子夜,87,11,6,10,248
5630,11813,我是洪荒第一人,空中云舒云卷,65,10,10,10,103
5631,11814,美漫里的变形金刚,大魔灵,110,12,12,12,190
5632,11815,百万可能,翩鹊,100,15,17,9,84
5633,11816,我的末世领地,笔墨纸键,170,18,14,21,88
5634,11817,曙光纪元,人勿玩人,176,21,12,12,49
5635,11818,众圣之门,虾米XL,116,7,11,13,102
5636,11819,巫中仙,雪满林中,125,15,15,15,61
5637,11820,青梅仙道,乌泥,411,35,27,23,114
5638,11821,机战无限,亦醉,221,24,18,18,147
5639,11822,超越次元的事务所,第三魔法使,72,12,13,12,176
5640,11823,我是幕后大佬,一刀斩斩斩,157,18,19,6,172
5641,11824,离天大圣,神秘男人,215,30,20,20,108
5642,11825,重燃,奥尔良烤鲟鱼堡,606,30,22,30,156
5643,11826,神级基地,资产暴增,115,15,7,11,121
5644,11828,神级奶爸,单王张,102,12,8,12,302
5645,11829,光头虎的超武末世,狂翻的咸鱼2,66,12,7,8,138
5646,11830,超级仙学院,尺长寸短,74,5,11,5,181
5647,11831,大明之五好青年,木允锋,176,17,13,17,44
5648,11832,踏天争仙,三生万物,165,16,19,12,152
5649,11833,武侠仙侠世界的厨神,熊猫胖大,58,10,17,14,204
5650,11834,凡人修仙之仙界篇,忘语,822,36,37,37,303
5651,11835,施法诸天,海拉斯特黑袍,124,14,12,12,90
5652,11836,我夺舍了魔皇,八月飞鹰,175,20,20,11,90
5653,11837,大戏骨,七七家d猫猫,96,15,8,13,152
5654,11838,我就是能进球,不吃小南瓜,81,9,1,6,131
5655,11839,退后让为师来,隐语者,484,24,21,19,123
5656,11840,黑夜进化,树上土豆,116,11,14,13,194
5657,11841,不合格的大魔王,一梦黄粱,96,10,4,11,153
5658,11843,神级美食主播,黑色花灯,59,8,11,13,365
5659,11844,学霸的黑科技时代,咬文嚼纸,79,6,5,12,225
5660,11845,希泊尼战纪,虚伪王庭,259,14,6,19,48
5661,11846,地下城玩家,蓝白的天,170,20,28,12,40
5662,11848,汉当更强,吴老狼,46,9,12,10,157
5663,11849,大明春色,西风紧,402,28,22,22,118
5664,11850,扛着AK闯大明,行者寒寒,51,8,5,7,272
5665,11851,精灵之传奇训练家,铁腿水上漂R,81,13,12,15,150
5666,11852,至尊剑皇,半步沧桑,87,7,8,12,100
5667,11854,我可以无限强化,林二十一,52,5,10,5,91
5668,11855,造化之王,猪三不,252,15,12,31,145
5669,11856,时停499年,左手萝莉,45,5,8,5,110
5670,11857,无敌从满级属性开始,一尺南风,75,8,17,18,386
5671,11858,联盟之佣兵系统,初四兮,44,6,4,7,144
5672,11859,我有无数物品栏,大树胖成鱼,26,8,4,8,126
5673,11860,开挂闯异界,王不偷,78,10,6,9,233
5674,11861,无限气运主宰,落花独立,240,26,8,13,210
5675,11862,医门宗师,蔡晋,44,10,8,14,123
5676,11863,至高主宰,犁天,85,17,10,6,228
5677,11864,纵横诸天的武者,我叫排云掌,148,12,11,11,144
5678,11865,手术直播间,真熊初墨,664,23,8,16,143
5679,11866,奋斗在洪武末年,青史尽成灰,119,12,6,9,57
5680,11867,大美时代,中秋月明,227,14,10,12,110
5681,11868,荒野直播,渴飞,42,5,6,10,381
5682,11869,我要做门阀,要离刺荆轲,128,20,10,19,152
5683,11870,我的师父很多,阎ZK,83,8,11,7,126
5684,11871,我在异界是个神,上江君,64,11,8,13,145
5685,11872,夺帅之剑,金寻者,15,10,4,6,90
5686,11873,网游大相师,我知鱼之乐,59,9,11,9,169
5687,11874,大符篆师,小刀锋利,191,17,15,17,141
5688,11876,白龙之凛冬领主,笑筱笙,110,17,14,6,58
5689,11877,说好一起做单身狗呢,吾有八宗罪,31,2,0,2,4
5690,11878,平天策,无罪,181,14,17,16,104
5691,11879,借阴寿2,五斗米,14,1,0,1,7
5692,11880,超神机械师,齐佩甲,1337,43,16,19,104
5693,11881,女友全都是厉鬼,七月酒仙,234,12,9,11,30
5694,11882,剑道通神,六道沉沦,176,14,11,15,157
5695,11883,唐朝好岳父,断雪落,33,3,5,7,195
5696,11884,萌军舰娘,啪啪桑,94,6,7,8,126
5697,11885,人皇纪,皇甫奇,289,12,20,13,172
5698,11886,精灵之黑暗崛起,槿木槿木,111,12,12,12,126
5699,11887,儒雅随和的我不是魔头,李古丁,114,16,7,7,54
5700,11888,我真是非洲酋长,全金属弹壳,159,10,9,5,65
5701,11889,奇迹的召唤师,如倾如诉,466,21,20,20,151
5702,11891,科技巫师,孙二十三,333,28,21,23,170
5703,11892,九龙拉棺,舞独魂灵,40,7,7,11,148
5704,11893,疯狂建村令,懒鸟,72,11,10,16,106
5705,11894,最佳娱乐时代,白色十三号,216,28,15,8,82
5706,11895,随身带个侏罗纪,木鱼和尚,87,4,8,8,145
5707,11896,我能回档不死,夜行狗,286,13,13,21,76
5708,11897,魔法学渣,正北方,51,10,9,15,155
5709,11898,谍影风云(民国谍影),寻青藤,977,27,9,24,79
5710,11899,带着火影重生日本东京,雨后不带刀,175,25,25,25,233
5711,11900,电影的世界,有梦之人,206,32,11,20,126
5712,11901,开天录,血红,256,10,12,21,102
5713,11902,外挂傍身的杂草,低调青年,294,36,21,13,132
5714,11903,打造超玄幻,李鸿天,129,19,12,12,129
5715,11904,谍网,深蓝的国度,50,7,4,11,82
5716,11905,重生之命当争,半亩南山,145,11,24,11,114
5717,11906,金庸绝学异世横行,御剑斋,164,17,17,20,262
5718,11908,绝世战魂,极品妖孽,58,6,5,9,415
5719,11909,剑徒之路,惰堕,457,21,25,18,154
5720,11911,大明铁骨,无语的命运,182,13,15,16,124
5721,11912,假装是个boss,更从心,87,10,10,11,63
5722,11913,重生商纣王,星辰雨,50,7,4,6,166
5723,11914,诡秘之主,爱潜水的乌贼,3970,101,96,100,253
5724,11915,天刑纪,曳光,138,15,13,10,161
5725,11916,不可名状的赛博朋克,卖盘的狐狸,142,16,12,16,91
5726,11917,我能看见经验值,红颜三千,205,20,22,10,146
5727,11918,九阳神王,寂小贼,75,8,11,13,695
5728,11919,有妖气客栈,程砚秋,245,18,25,20,114
5729,11920,我家后门通洪荒,天地有缺,116,5,5,13,189
5730,11921,剑墟,二月青城,120,14,13,7,224
5731,11922,文娱帝国,我最白,194,13,9,14,100
5732,11923,一剑斩破九重天,流浪的蛤蟆,330,23,25,18,106
5733,11924,我成了一条锦鲤,丹尼尔秦,66,6,3,4,221
5734,11925,医品宗师,步行天下,91,7,8,14,400
5735,11926,覆手,虾写,174,14,17,15,143
5736,11927,寒门状元,天子,141,12,13,17,240
5737,11928,猎赝,柳下挥,104,8,3,8,130
5738,11929,北宋振兴攻略,吾谁与归,113,10,12,18,104
5739,11930,法师网,星天萤火,461,33,28,17,148
5740,11931,美漫世界的武者,喜爱吃黄瓜,31,3,8,5,343
5741,11932,明日之劫,熊狼狗,666,62,65,62,161
5742,11933,漫威世界的光之巨人,名称被占用,72,12,12,12,190
5743,11934,会穿越的流浪星球,穿越地球,66,9,4,12,180
5744,11935,超凡传,萧潜,88,6,3,10,130
5745,11937,这个地球有点凶,傅啸尘,60,6,10,6,149
5746,11938,我抢了灭霸的无限手套,宝月流光,69,4,5,6,165
5747,11939,华娱之闪耀巨星,万乘北宸,57,9,9,12,193
5748,11940,花掉1000000亿,张饭否,104,11,15,14,313
5749,11941,太太请自重,刘家长子,220,30,30,30,215
5750,11942,长宁帝军,知白,165,10,12,17,102
5751,11943,房产大玩家,貔蚯,39,8,2,10,267
5752,11944,超维入侵,一念乱天机,142,21,11,25,119
5753,11945,天启之门,跳舞,112,10,12,9,262
5754,11946,学霸的黑科技系统,晨星LL,756,51,24,22,154
5755,11947,从大佬到武林盟主,小楼听风云,51,6,6,5,47
