,序列,书名,作者,仙草,粮草,干草,枯草,毒草
4993,11043,位面祭坛,暗石,115,10,15,12,264
4994,11044,赶尸世家,紫梦幽龙,189,20,10,18,109
4995,11045,大文豪,上山打老虎额,269,23,13,17,239
4996,11046,无尽世界直播系统,弥煞,90,10,10,9,567
4997,11047,冥主,中原五百,417,25,26,17,91
4998,11048,重生之大设计师,帅到掉渣,104,16,15,15,229
4999,11049,超级潇洒人生,胖达福,94,13,14,15,382
5000,11050,天影,萧鼎,250,26,26,26,275
5001,11051,西游之问道长生,西城冷月,294,29,28,28,165
5002,11052,我是瓦尔迪,王大布,94,22,8,8,197
5003,11053,中国猎人,步枪,145,8,12,16,363
5004,11054,球场教父,猪头七,46,8,3,12,117
5005,11055,特殊事件专案组,伴读小牧童,324,31,31,31,148
5006,11056,全能修炼至尊,蓝领笑笑生,108,10,15,15,214
5007,11057,混元剑帝,乘风御剑,851,90,90,90,381
5008,11058,逍遥小书生,荣小荣,2295,55,47,43,175
5009,11059,美漫世界霸王轨迹,驿路羁旅,388,31,13,25,278
5010,11060,在仙界当漫画家,寻雾者,110,15,7,10,286
5011,11061,唐谋天下,青叶7,225,20,24,11,301
5012,11062,欧皇,苍知,94,13,10,11,468
5013,11063,君临三千世界,易子七,143,16,16,20,417
5014,11064,与千年女鬼同居的日子,卜非,125,10,15,17,392
5015,11065,青灵诛心,红尘志异,83,12,12,6,189
5016,11066,开发次元世界,锈迹符文,166,18,18,20,368
5017,11067,都市模拟人生,明渐,435,35,33,30,250
5018,11068,火影之最强卡卡西,墨渊九砚,183,25,25,30,386
5019,11069,异世之召唤文臣猛将,酒池醉,156,19,5,13,261
5020,11070,残明,半渡,303,30,29,15,80
5021,11071,通天仙路,苍天白鹤,257,25,32,32,354
5022,11072,小修行,田十,330,20,15,28,129
5023,11073,捡宝生涯,吃仙丹,180,23,19,21,201
5024,11074,超位面穿行,湛蓝海岸线,327,31,33,29,246
5025,11075,不当小明星,田间小路,147,18,18,17,228
5026,11076,晚清之乱臣贼子,吴老狼,256,18,24,12,151
5027,11077,随身带着星际争霸,暴兵对A,214,9,10,15,59
5028,11078,重生之神级明星,楼下赫本,212,15,15,17,326
5029,11079,捞尸人,陈十三,75,7,11,8,28
5030,11080,无限十万年,无量摩诃,109,12,18,14,265
5031,11081,一剑飞仙,流浪的蛤蟆,416,27,30,32,276
5032,11082,大逆之门,知白,314,19,21,29,194
5033,11083,变身路人女主,醉卧笑伊人,189,30,14,13,338
5034,11084,中华武将召唤系统,酸奶酪,115,8,5,12,323
5035,11085,万界天尊,血红,436,32,18,21,222
5036,11086,贞观大闲人,贼眉鼠眼,395,23,9,12,99
5037,11087,六迹之贪狼,柳下挥,51,6,1,13,160
5038,11088,炽焰之魂,卡列颠,168,16,26,21,234
5039,11089,唐朝小闲人,南希北庆,570,33,14,28,223
5040,11090,汽车黑科技,蠢蠢凡愚QD,98,5,5,16,577
5041,11091,灵魂导游,顾大石,225,31,15,13,95
5042,11092,七界武神,叶之凡,211,10,18,27,373
5043,11093,宇宙的边缘世界,原艾伦,337,23,18,18,69
5044,11094,聊斋大圣人,佛前献花,272,30,18,25,343
5045,11095,无限制神话,废纸桥,602,39,28,28,191
5046,11096,我的房间有扇任意门,五十块,165,26,15,22,348
5047,11097,抗战之血染山河,白色孤岛1,301,14,14,6,112
5048,11098,网游之进化战场,何家小兵兵,65,6,6,13,43
5049,11099,完美机甲剑神,墨乡,283,19,16,16,134
5050,11100,奶爸的文艺人生,寒门,1011,67,19,21,215
5051,11101,历史粉碎机,木允锋,563,35,23,23,215
5052,11102,超级金钱帝国,七世狂人,376,21,18,27,267
5053,11103,太监武帝,沉默的糕点,111,8,10,15,718
5054,11104,都市之国术无双,鱼儿小小,273,21,21,32,359
5055,11105,我的姐姐是大明星,卖报小郎君,1276,48,29,41,453
5056,11106,神门,薪意,427,34,24,22,237
5057,11107,星武通神,蒜书,204,20,17,15,120
5058,11108,我的镀金时代,黑色的单车,250,20,16,22,178
5059,11109,非正常人类异闻录,精分三代,864,52,33,33,198
5060,11110,最强基因,零下九十度,188,24,6,13,57
5061,11111,修真四万年,卧牛真人,2397,78,60,67,289
5062,11112,两界搬运工,石闻,533,31,36,37,234
5063,11113,农家仙田,南山隐士,302,25,35,27,248
5064,11114,我家客人你惹不起,烽火成林,136,12,8,13,245
5065,11115,我是大科学家,蜜汁扣肉,85,8,15,22,267
5066,11116,英雄联盟：上帝之手,三千勿忘尽,62,7,6,9,470
5067,11117,最终猎杀,大飞艇,206,28,15,13,114
5068,11118,罪恶调查局,骁骑校,305,14,20,16,134
5069,11119,侯沧海商路笔记,小桥老树,154,12,8,7,171
5070,11120,白袍总管,萧舒,732,58,45,56,642
5071,11121,夜行者：平妖二十年,南无袈裟理科佛,302,12,13,10,74
5072,11122,寒门枭士,高月,439,41,25,42,165
5073,11123,借阴寿,五斗米,73,9,8,13,267
5074,11124,龙血武帝,流水无痕,139,13,5,12,72
5075,11127,菌魔,兰帝魅晨,151,12,12,15,60
5076,11128,逆鳞,柳下挥,250,22,30,29,523
5077,11129,民国之文豪崛起,王梓钧,1303,61,27,35,313
5078,11130,重生过去当神厨,锋临天下,146,13,14,16,256
5079,11131,公子千秋,府天,224,18,21,9,48
5080,11132,梦想为王,中秋月明,159,10,15,15,316
5081,11133,史上最牛道长,诸羊黄昏,506,33,27,21,181
5082,11134,纪元崛起,半只青蛙,140,13,13,9,67
5083,11135,影视会员大穿越,画画大匠人,147,24,13,12,213
5084,11136,肉装法爷会挂机,黑色天,37,6,6,11,81
5085,11137,当医生开了外挂,手握寸关尺,739,25,19,16,105
5086,11138,美女总裁之贴身高手,寂无,109,20,7,17,690
5087,11145,高危职业,风三十五,94,10,11,16,166
5088,11156,暴风法神,余云飞,463,26,20,23,143
5089,11157,江山美人刀,安小野,63,7,9,16,188
5090,11158,重生之2006,雨去欲续,275,21,11,14,369
5091,11160,都市最强装逼系统,必火,178,17,17,20,873
5092,11163,最强神话帝皇,任我笑,159,17,16,24,638
5093,11164,群星陨落之日,金寻者,78,5,15,20,165
5094,11165,移动藏经阁,汉宝,344,29,33,41,502
5095,11166,末世大回炉,二十二刀流,455,61,38,33,494
5096,11167,体坛之篮球教父,肉末大茄子,45,10,5,8,159
5097,11168,异世界的美食家,李鸿天,531,44,38,38,496
5098,11169,不朽之路,胜己,207,19,20,25,338
5099,11170,三国之熙皇,名武,95,16,10,11,416
5100,11171,最后一个使徒,卷土,445,19,29,31,202
5101,11172,从拯救咖啡店开始,开心小帅,229,23,16,18,143
5102,11173,最佳影星,白色十三号,397,36,17,30,132
5103,11174,位面之纨绔生涯,昨夜大雨,295,27,19,16,167
5104,11175,我的美女公寓,船长,518,27,17,26,233
5105,11176,代汉,王不过霸,120,18,11,18,231
5106,11177,最强妖孽,厄夜怪客,400,35,35,30,254
5107,11178,武侠世界大穿越,我叫排云掌,388,33,53,36,490
5108,11179,大魏宫廷,贱宗首席弟子,1633,52,38,52,281
5109,11180,深空之下,最终永恒,455,24,13,22,104
5110,11181,逆袭万岁,霞飞双颊,228,28,17,33,576
5111,11184,绝对交易,隐语者,511,53,23,28,204
5112,11185,参天,风御九秋,220,20,19,27,167
5113,11186,极道骑士,银霜骑士,147,22,20,20,307
5114,11187,次元马甲系统,哆啦i梦,148,22,22,22,301
5115,11188,神道丹尊,孤单地飞,252,28,28,37,587
5116,11189,绝命手游,奥比椰,85,13,14,23,220
5117,11190,港娱1975,来不及忧伤,196,15,24,27,355
5118,11191,超品战兵,梁不凡,120,13,12,24,854
5119,11192,斗罗大陆III龙王传说,唐家三少,495,26,31,53,2126
5120,11193,国际制造商,二将,139,20,20,15,250
5121,11194,宿主请留步,雪落君,154,28,13,19,232
5122,11195,西游之穿越诸天,干燥的心,130,17,15,16,306
5123,11196,都市种子王,七星荔枝肉,178,20,13,14,223
5124,11198,蒸汽时代的道士,雪满林中,272,36,22,23,161
5125,11199,穿越诸天万界,天帝大人,308,21,19,21,118
5126,11200,寻找走丢的舰娘,海底熔岩,1095,38,20,22,184
5127,11201,仙域科技霸主,试剑天涯,186,16,15,18,240
5128,11202,逆流纯真年代,人间武库,1492,52,33,168,1126
5129,11203,我是杀毒软件,懒鸟,633,58,32,30,187
5130,11204,反套路快穿,良心,261,27,26,26,334
5131,11205,阴阳师秘,灵异13号,40,3,3,4,22
5132,11206,主神大道,古月居士,654,35,26,39,220
5133,11207,老衲要还俗,一梦黄粱,905,72,28,41,388
5134,11208,这是个角色扮演游戏,机战蛋,130,19,11,19,302
5135,11209,超级拍卖行,玉米熊,194,24,26,17,374
5136,11210,精分写手成神记,卡列颠尼亚,126,16,10,13,285
5137,11211,逆天仙尊2,杜灿,126,15,15,16,258
5138,11212,我不是大明星啊,巫马行,136,24,14,23,437
5139,11213,心魔,沁纸花青,820,40,28,28,158
5140,11214,奥特曼格斗进化,猫色,134,11,27,16,406
5141,11215,恶人大明星,丹尼尔秦,210,19,18,24,325
5142,11216,系统的黑科技网吧,逆水之叶,490,45,27,18,295
5143,11217,全能游戏设计师,青衫取醉,547,49,20,20,216
5144,11218,海贼之火龙咆哮,蛇草花露水,253,23,25,22,292
5145,11220,画中王,甘甜,45,5,5,13,577
5146,11224,娱乐春秋,姬叉,2757,51,49,56,234
5147,11225,重生之暗夜崛起,家里第三胖,143,25,22,15,242
5148,11226,都市至强者降临,极地风刃,177,20,20,19,382
5149,11227,神奇牧场,若忘书,133,15,14,14,393
5150,11228,重塑人生三十年,皇家雇佣猫,401,31,23,26,201
5151,11229,青叶灵异事务所,库奇奇,978,56,23,27,178
5152,11230,无敌剑域,青鸾峰上,336,21,21,38,729
5153,11231,全民进化时代,黑土冒青烟,164,16,25,20,392
5154,11232,诸天最强BOSS,渡红尘,120,22,15,15,392
5155,11233,网游之奴役众神,一夜狂醉,138,10,11,26,681
5156,11234,神话禁区,何处不染尘,418,34,14,18,155
5157,11235,能穿越的修行者,神秘男人,395,35,31,31,187
5158,11236,二青,来不及忧伤,301,18,23,18,188
5159,11237,蛮荒仙界,网络黑侠,311,26,18,18,134
5160,11238,奇遇无限,龙鳞道,101,10,9,14,257
5161,11239,大明1617,淡墨青衫,197,25,15,28,406
5162,11240,我的末世基地车,黑暗荔枝,509,43,58,46,333
5163,11241,大唐农圣,爱吃鱼的胖子,125,22,11,20,198
5164,11242,抗日之特战兵王,寂寞剑客,135,18,11,15,459
5165,11243,网游之神级土豪,极目天狗,218,20,20,26,434
5166,11244,阴阳网店,谢庆生,112,9,9,21,293
5167,11245,仙藏,鬼雨,449,29,23,26,261
5168,11246,电弧中的高级玩家,大脸猫脸大,150,13,7,9,41
5169,11247,活在诸天,你好再见见,175,26,20,25,182
5170,11248,我的明星老师,夜的光,78,5,11,16,308
5171,11249,位面游轮,横空日月,328,29,35,27,206
5172,11250,电影世界大盗,七只跳蚤,282,34,23,28,603
5173,11251,修士的厨神生活,食颜而肥,282,30,16,23,110
5174,11253,你为何召唤我,第十六笼馒头,212,31,16,16,362
5175,11254,逍遥游,月关,350,30,30,30,658
5176,11255,战国赵为王,熙檬父,169,17,15,26,185
5177,11256,超级英雄间谍派,留心金碧年深,41,4,6,4,19
5178,11257,娱乐之最强大脑,昊鲤,93,22,12,20,392
5179,11258,史上最强店主,南极烈日,341,35,15,28,582
5180,11259,遮天之万古独尊,星之煌,296,22,27,14,159
5181,11260,极道天魔,滚开,7120,88,53,56,331
5182,11261,魔鬼传奇,虾写,274,17,12,16,109
5183,11262,十方神王,贪睡的龙,179,14,16,16,305
5184,11263,回到山沟去种田,二子从周,248,9,10,10,30
5185,11264,位面电梯,千翠百恋,330,34,25,33,547
5186,11265,助鬼为乐系统,左断手,518,38,14,22,139
5187,11266,书籍供应商,胖乎乎的河马,156,13,17,11,229
5188,11267,道缘浮图,烟雨江南,218,18,16,17,182
5189,11268,杀神永生,恐怖的阿肥,435,33,25,24,432
5190,11269,厨道仙途,幻雨,88,6,9,6,226
5191,11270,带着仓库到大明,迪巴拉爵士,662,34,30,48,767
5192,11271,文娱万岁,我最白,442,45,17,14,146
5193,11272,永恒武道,月中阴,305,25,22,30,189
5194,11273,当个法师闹革命,尹四,383,34,28,23,225
5195,11274,走进修仙,吾道长不孤,1065,50,41,51,420
5196,11275,超级神掠夺,奇燃,202,12,16,19,462
5197,11276,北宋最强大少爷,灰头小宝2,147,15,13,15,288
5198,11277,绿洲中的领主,济府老赵,136,13,14,14,178
5199,11278,火影之救世主,范仪同,408,30,30,32,269
5200,11279,枕边尸香,铆钉,86,11,8,11,302
5201,11280,垂钓诸天,道在不可鸣,154,25,20,27,436
5202,11281,美国牧场的小生活,醛石,303,26,20,26,205
5203,11282,昆仑有剑,久未饮酒,270,23,18,10,138
5204,11285,五行天,方想,443,28,20,21,577
5205,11286,逍遥梦路,文抄公,908,90,90,90,300
5206,11289,一万年新手保护期,无籽甜瓜,82,15,12,11,166
5207,11290,大自在天尊,零下5度01,83,10,14,10,213
5208,11295,穿越晚明之不朽帝国,博陵先生,143,20,10,14,354
5209,11298,盛唐剑圣,无言不信,345,26,18,18,164
5210,11301,祭炼山河,食堂包子,180,22,14,28,123
5211,11303,佛系科技,一桶布丁,47,7,5,7,98
5212,11306,斗战狂潮,骷髅精灵,443,25,39,26,512
5213,11308,直播之荒野挑战,土土士,96,8,9,11,110
5214,11310,我的梦幻年代,油炸大金,72,10,8,4,120
5215,11311,壹号卫,葛洛夫街兄弟,57,5,7,6,259
5216,11312,勤奋努力的我不算开挂,三阳天,157,9,12,14,68
5217,11313,峡谷之巅,神秘的大西瓜,25,6,6,2,141
5218,11314,大王饶命,会说话的肘子,3901,122,78,76,510
5219,11316,觅仙道,幻雨,128,9,9,20,108
5220,11317,史上最强狗熊系统,七乐,302,21,33,21,292
5221,11325,万域之王,逆苍天,430,29,30,38,214
5222,11326,都市武圣,河帅,132,10,10,21,816
5223,11327,万界登陆,兔子来了,81,14,11,20,297
5224,11332,大唐贞观第一纨绔,危险的世界,428,23,25,29,387
5225,11333,文化入侵异世界,姐姐的新娘,636,43,33,22,292
5226,11334,皇兄万岁,剪水II,147,20,11,17,189
5227,11335,重生似水青春,鱼人二代,45,6,12,8,368
5228,11338,网游之金刚不坏,铁牛仙,74,7,4,13,118
5229,11339,魔法与万象卡牌系统,威馆长,159,18,15,29,453
5230,11340,绝对荣誉,严七官,134,9,12,11,329
5231,11342,道辟九霄,太上真君,388,17,26,25,244
5232,11346,剑灵同居日记,国王陛下,236,15,23,25,366
5233,11349,我真不是开玩笑,曾经拥有的方向感,153,18,14,20,536
5234,11352,白狼公孙,一语破春风,104,13,9,12,31
5235,11356,影视世界当首富,夜天下,44,5,14,3,136
5236,11357,黑巫师朱鹏,狂翻的咸鱼2,463,29,29,21,315
5237,11358,诸天谍影,兴霸天,214,28,17,16,91
5238,11359,我的百鬼夜行哪有这么萌,蝙蝠饭团,30,2,2,1,5
5239,11360,仙路至尊,睡秋,678,42,35,32,249
5240,11362,农夫凶猛,懒鸟,143,10,11,9,71
5241,11363,俗人回档,庚不让,1939,92,49,51,658
5242,11364,奶爸的科技武道馆,一梦几千秋,75,9,7,10,233
5243,11366,梦幻西游大主播,懵比的小提莫,52,4,5,7,548
5244,11367,斩龙,通吃道人,290,24,18,21,166
5245,11370,机破星河,当年离歌,704,33,45,33,194
5246,11372,冰与火之魔山,格雷果·魔山,236,13,12,20,93
5247,11373,我家农场有条龙,西方蜘蛛,178,18,17,26,475
5248,11375,大楚怀王,腊月青梅子,15,2,0,0,8
5249,11376,重生之超级银行系统,6号鼠标,72,5,5,7,293
5250,11378,美食从和面开始,糖醋虾仁,206,11,16,19,75
5251,11381,捉妖奶爸,火中物,136,18,18,18,259
5252,11382,巨星来了,念笯娇,87,8,8,11,468
5253,11383,捡了本天书,麻烦,226,21,18,20,146
5254,11384,无限之穿越异类生命,蒙面和尚,181,20,20,7,154
5255,11385,莽穿新世界,楚白,392,28,18,18,158
5256,11386,我只是个不用奋斗的小白脸,尘七七,181,24,12,25,283
5257,11387,电影教师,青城无忌,504,22,40,30,296
5258,11388,重生日本之以剑称圣,小卒没过河,900,90,90,90,605
5259,11389,无敌真寂寞,新丰,403,24,22,22,611
5260,11390,地球纪元,彩虹之门,99,5,7,3,9
5261,11391,放开那个原始人,长腿大叔,159,18,12,26,219
5262,11392,崛起诸天,冬日之阳,109,17,10,10,184
5263,11393,大盗贼,泛舟填词,666,47,31,33,208
5264,11394,永夜君王,烟雨江南,1626,60,28,48,293
5265,11395,难道我是神,熊狼狗,851,90,90,90,202
5266,11396,一枪致命,十曜,384,28,20,15,148
5267,11397,极品驸马,萧玄武,213,18,16,14,341
5268,11398,白银霸主,醉虎,318,27,12,25,136
5269,11400,海贼盖伦,河流之汪,444,36,12,15,337
5270,11401,我为女儿〇一秒,吾有八宗罪,50,2,6,3,37
5271,11402,黄金渔村,全金属弹壳,431,28,15,17,95
5272,11403,万界黑科技聊天群,火洞,83,11,5,9,230
5273,11404,万历1592,御炎,269,17,14,15,103
5274,11405,万能数据,鸿尘逍遥,103,19,12,16,264
5275,11406,狩魔猎人和他的小屋,往边,167,22,8,8,77
5276,11407,他，改变了大唐,蓝白,21,6,3,5,58
5277,11408,科技炼器师,妖宣,121,15,9,15,268
5278,11409,原血神座,缘分0,446,30,32,22,171
5279,11410,振南明,一袖乾坤,77,6,11,7,114
5280,11411,网游之末日剑仙,头发掉了,143,14,14,25,226
5281,11412,天路杀神,撞破南墙,336,24,20,20,103
5282,11413,萨满往事,唐小豪,45,8,4,5,161
5283,11414,直播之工匠大师,九个栗子,312,34,20,15,122
5284,11415,宇宙霸业,牛家一郎,109,7,12,19,260
5285,11416,洪荒二郎传,言归正传,426,47,16,16,158
5286,11417,我是一个原始人,墨守白,279,20,18,16,70
5287,11418,不二大道,文刀手予,110,10,10,12,145
5288,11419,同时穿越了99个世界,凤嘲凰,1374,47,23,24,171
5289,11420,大道争锋,误道者,2703,122,123,125,260
5290,11421,教练万岁,过关斩将,38,8,5,5,102
5291,11422,鬼村扎纸人,轻尘一笑,260,23,12,23,155
5292,11423,这个天国不太平,三江口水,158,23,8,15,290
5293,11424,综艺之谐星传奇,金印,104,7,12,14,131
5294,11425,崇祯聊天群,叫天,157,12,12,16,244
5295,11426,神级工业主,五彩贝壳,128,11,6,9,224
5296,11427,无上崛起,宝石猫,282,21,23,25,221
5297,11428,进化之路,牛笔,213,26,23,27,307
5298,11429,会穿越的道观,古夏扬,68,9,7,11,83
5299,11430,我要上头条,渔雪,83,19,12,6,198
5300,11431,无限道武者路,饥饿2006,1105,47,31,38,238
5301,11432,我老婆是大明星,玉米煮不熟,687,18,12,15,100
5302,11433,宰执天下,cuslaa,1775,51,36,55,152
5303,11434,红楼之庶子风流,屋外风吹凉,758,45,25,22,139
5304,11435,重生之领主时代,白日会做梦,152,20,12,17,236
5305,11436,独步天途,玄雨,99,10,6,13,258
5306,11437,顾道长生,睡觉会变白,957,39,26,37,194
5307,11438,漫漫诸天,朝不保夕,102,10,15,13,270
5308,11439,马前卒,枪手1号,322,20,9,17,116
5309,11440,天下豪商,大罗罗,272,18,15,21,174
5310,11441,黑暗王者,古羲,671,32,34,40,558
5311,11442,超级预言大师,XX神,59,8,9,8,318
5312,11443,巫师亚伯,吃瓜子群众,535,47,46,29,212
5313,11444,超级神基因,十二翼黑暗炽天使,643,36,28,47,1486
5314,11445,全能巨星奶爸,奔跑的傻兔,105,9,7,13,246
5315,11446,宇宙级大反派,一二01,247,18,20,22,305
5316,11447,仙庭封道传,六月观主,189,20,20,20,281
5317,11448,甲壳狂潮,金属裂纹,512,40,29,35,166
5318,11449,咸鱼翻身的正确姿势,二宝天使,890,51,27,48,289
5319,11450,传奇缔造者,临河羡鱼翁,79,7,9,13,360
5320,11451,诗与刀,祝家大郎,405,22,26,24,141
5321,11452,道门入侵,Deathstate,408,29,21,29,211
5322,11453,Psychology 灵魂拼图,伯百川,66,7,14,9,108
5323,11454,黑科技研发中心,凡核桃,124,11,12,15,367
5324,11455,无极限通灵,七麒,65,5,11,10,168
5325,11456,朝阳警事,卓牧闲,185,11,12,16,267
5326,11457,神藏,打眼,538,30,25,39,332
5327,11458,全能照妖镜,草鱼L,290,26,31,26,292
5328,11459,大国重工,齐橙,599,30,23,18,242
5329,11460,网游之神级机械猎人,逆袭的马里奥,201,21,11,23,372
5330,11461,全能师尊,不喝茶的芋头,109,12,11,17,259
5331,11462,明星爸爸宝贝妞,沉入太平洋,143,22,12,9,434
5332,11463,霜寒之翼,咸鱼公爵,462,43,20,24,174
5333,11464,网游之我是武学家,铁牛仙,148,10,9,16,466
5334,11465,疯狂的手游,萧咸鱼,75,7,7,14,273
5335,11466,席卷天下,荣誉与忠诚,321,21,15,19,195
5336,11467,仙药供应商,糖醋于,172,11,13,24,367
5337,11468,六迹之星河创世,狂笑的菠萝糖,56,5,5,6,24
5338,11469,造化之主,大日浴东海,103,11,8,10,50
5339,11470,砂隐之最强技师,红音也,79,17,20,18,281
5340,11471,末世召唤狂潮,黑心的大白,366,28,24,22,754
5341,11472,主神逍遥,神秘道人,117,16,10,18,227
5342,11473,我是一具尸体,杨云,189,24,20,31,978
5343,11474,我的女友是恶女,海底漫步者,1763,53,25,34,238
5344,11475,我的邻居是皇帝,青史尽成灰,111,15,15,25,184
5345,11476,重生美国之富甲天下,鲇鱼头,156,15,13,14,121
5346,11477,娱乐圈刑警,圆游丝,119,14,10,17,271
5347,11478,人道崛起,山人有妙计,263,26,23,25,97
5348,11479,独断大明,官笙,458,26,31,23,190
5349,11480,天下珍藏,烛,343,31,16,25,99
5350,11482,明日方舟也太真实了吧,风风酱,56,5,7,12,240
5351,11483,无疆,小刀锋利,401,23,30,39,325
5352,11484,万界武侠大冒险,江海横流,58,9,11,7,104
5353,11485,明末好女婿,任国成,91,8,10,12,470
5354,11488,抓鬼小农民,我丑到灵魂深处,100,8,9,17,398
5355,11491,绝世武侠系统,青草朦胧,193,26,19,20,559
5356,11492,武侠世界轮回者,墨羽云山,180,16,20,20,252
5357,11493,大完美主播,大昊弟,144,20,10,26,428
5358,11494,天生就会跑,丧尸舞,84,13,6,6,148
5359,11495,奈格里之魂,虚鸣,412,38,18,18,153
5360,11496,大龙挂了,白雨涵,740,62,50,31,250
5361,11497,抗战之重生周卫国,Dr陈01,79,10,14,13,461
5362,11498,刀镇星河,开荒,196,11,20,15,261
5363,11499,郭大炮的文娱生涯,大江入海,124,16,15,17,282
5364,11500,道门大门道,雪清欢,28,6,7,7,86
5365,11501,洪荒之妖皇逆天,清风扶醉月,592,22,20,20,213
5366,11502,后手,可大可小,88,13,7,17,289
5367,11503,超品巫师,九灯和善,132,16,6,9,509
5368,11504,厉害了我的原始人,竹刺无锋,201,7,8,11,55
5369,11505,妙手心医,陈家三郎,151,13,11,17,252
5370,11506,美漫法神,余云飞,231,20,11,20,274
5371,11507,我是全能大明星,天下第一白,146,15,13,16,564
5372,11508,超级浮空城,诸生浮屠,626,60,60,62,121
5373,11509,仙界科技,想枕头的瞌睡,151,15,12,12,438
5374,11510,原始大厨王,南希北庆,153,18,14,13,228
5375,11511,大宋有毒,第十个名字,97,15,6,5,236
5376,11512,史上最牛轮回,那一抹绯红,282,28,24,36,351
5377,11513,东京警事,虫草田十,515,27,20,28,320
5378,11514,道君,跃千愁,1263,63,45,39,552
5379,11515,神宠进化,酒池醉,427,24,25,17,133
5380,11516,飞剑问道,我吃西红柿,462,36,30,38,800
5381,11517,刷钱人生,沈自华,219,21,8,20,750
5382,11518,真武世界,蚕茧里的牛,446,38,30,33,232
5383,11519,法师维迦,一言轻念,138,21,18,14,446
5384,11520,我的大明新帝国,摇摇-欲坠,158,12,13,25,230
5385,11521,在漫威当超级英雄的那些年,一吨大苹果,653,42,30,24,268
5386,11522,大劫主,黑山老鬼,926,50,27,34,182
5387,11523,君临星空,风消逝,359,31,33,32,207
5388,11524,篮坛大流氓,超级麦克风,100,11,6,14,272
5389,11525,逍遥大亨,赫墨,124,12,6,19,407
5390,11528,无敌天下,神见,170,19,18,33,1160
5391,11529,大汉从吹牛开始,末日游侠,31,5,2,8,101
5392,11531,艾泽拉斯死亡轨迹,驿路羁旅,459,18,17,21,133
5393,11534,文娱复兴,葆星,140,23,14,17,426
5394,11535,护国公,木允锋,264,21,18,19,125
5395,11536,抗战之还我河山,汉唐风月1,99,11,11,12,305
5396,11537,无限之神话逆袭,倾世大鹏,95,13,18,22,132
5397,11538,回到明朝当暴君,天煌贵胄,488,42,24,28,200
5398,11539,我有一刀在手,大变脸,83,12,12,20,346
5399,11545,长风万里尽汉歌,汉风雄烈,274,22,22,21,156
5400,11546,长得太凶了怎么办,天明又一村,168,22,21,21,484
5401,11547,洪荒之红云大道,无量小光,225,25,22,26,247
5402,11548,核爆中走出的强者,乘风御剑,851,90,90,90,381
5403,11549,我的1979,争斤论两花花帽,738,55,37,47,626
5404,11550,重启游戏时代,青衫取醉,105,17,8,11,201
5405,11551,造梦天师,李鸿天,251,15,15,20,264
5406,11557,恶魔囚笼,颓废龙,1092,57,60,35,182
5407,11558,主神猎手,流浪月光,135,16,12,15,313
5408,11559,万历驾到,青橘白衫,119,17,9,13,188
5409,11560,系统让我去算命,牧三河,278,23,25,22,439
5410,11561,雷霆之主,萧舒,215,18,20,27,363
5411,11562,文坛救世主,卖萌无敌小小宝,118,17,12,16,310
5412,11563,修炼狂潮,傅啸尘,206,18,20,22,469
5413,11566,放开那个女巫,二目,3182,107,60,66,312
5414,11567,从学霸开始,敢为,132,14,15,17,370
5415,11568,浴血兵锋,丑牛1985,55,6,8,12,306
5416,11569,我被系统托管了,木恒,734,67,40,47,281
5417,11571,喵客信条,半步炼狱,302,16,23,15,182
5418,11572,诸天万界反派聊天群,不要尬舞,149,21,20,22,409
5419,11573,突然无敌了,踏仙路的冰尘,183,21,22,33,461
5420,11576,全能庄园,君不见,181,17,22,21,354
5421,11577,全职武神,流浪的蛤蟆,138,16,16,20,242
5422,11578,霸皇纪,踏雪真人,314,30,15,32,338
5423,11579,兔子必须死,一梦黄粱,648,31,29,31,258
5424,11580,幕后,长风,119,15,15,14,377
5425,11581,文娱新贵,曲不曲,120,20,12,16,292
5426,11582,电影世界穿梭门,龙升云霄,391,45,27,38,315
5427,11583,逆流完美青春,何处不天涯,131,16,20,19,202
5428,11584,开局一个大天使,正北方,275,22,22,33,294
5429,11585,重返2008年,中二少年肤浅,89,14,9,14,135
5430,11586,型月幻想乡的超越者,朱之月,137,7,6,6,32
5431,11587,反正我是超能力者,吃书妖,63,6,3,4,25
5432,11588,前世老婆找上门,变化无穷,44,4,4,6,32
5433,11589,医等狂兵,覆手,89,13,13,19,605
5434,11591,蹭出个综艺男神,胖子爱吃炖豆角,230,23,21,17,447
5435,11592,汉乡,孑与2,1108,53,25,33,507
5436,11593,美漫之无限附身,月上心偷,38,5,11,11,111
5437,11595,谋断九州,冰临神下,173,15,22,14,249
5438,11596,大夏王侯,一夕烟雨,409,33,38,20,333
5439,11597,两界真武,茗夜,100,15,10,13,363
5440,11598,大仙官,暗黑茄子,428,40,33,31,135
5441,11599,神话原生种,废纸桥,188,17,15,27,300
5442,11600,魔鬼主教,远古莱德,45,5,6,7,379
5443,11601,重生之出人头地,闹闹不爱闹,1040,43,20,24,139
5444,11602,重生九二之商业大亨,落梅河,231,22,14,31,494
5445,11603,侠气逼人,再入江湖,163,15,15,16,160
5446,11604,小世界其乐无穷,听日,1625,76,40,32,256
5447,11605,法术真理,奇迹祈愿,45,7,11,8,169
5448,11606,诸天我为帝,兴霸天,130,18,21,20,191
5449,11607,战国野心家,最后一个名,345,21,23,23,187
5450,11608,水浒逐鹿传,任鸟飞,102,15,12,20,196
5451,11609,挽明,富春山居,50,2,0,2,18
